source_report,report_entry_index,image_name,image_id,ambient_parse_status,ambient_temperature_c,reflected_temperature_c,distance_m,emissivity,humidity_percent,humidity_use_status,report_capture_datetime,created_time,modified_time,gps_latitude_report,gps_longitude_report,camera_model_report,serial_number_report,focal_length_report,aperture_report,image_width_report,image_height_report,is_part_b_pilot,part_b_selection_rank,metadata_match_status,pair_id,location,dataset_folder,capture_date,t_path,v_path,metadata_capture_datetime,metadata_gps_latitude,metadata_gps_longitude,raw_parameter_text
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,1,DJI_20260107142534_0001_T.JPG,DJI_20260107142534_0001,ok,16.4,16.4,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:25:34,2026/01/07 14:25:34,2026/01/07 14:25:34,22.338943,114.26404,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107142534_0001,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107142534_0001_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107142534_0001_V.JPG,2026-01-07 14:25:34,22.33894444444444,114.2640416666667,"DJI_20260107142534_0001_T.JPG
DJI_20260107142534_0001_T.JPG
2026/01/07 14:25:34
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
16.4℃
环境温度
16.4℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:25:34
修改时间
2026/01/07 14:25:34
经纬度
22.338943, 114.264040
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,2,DJI_20260107142623_0003_T.JPG,DJI_20260107142623_0003,ok,16.7,16.7,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:26:23,2026/01/07 14:26:23,2026/01/07 14:26:23,22.339153,114.263854,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107142623_0003,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107142623_0003_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107142623_0003_V.JPG,2026-01-07 14:26:23,22.33915277777778,114.2638555555556,"DJI_20260107142623_0003_T.JPG
DJI_20260107142623_0003_T.JPG
2026/01/07 14:26:23
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
16.7℃
环境温度
16.7℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:26:23
修改时间
2026/01/07 14:26:23
经纬度
22.339153, 114.263854
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,3,DJI_20260107143259_0005_T.JPG,DJI_20260107143259_0005,ok,11.0,11.0,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:32:59,2026/01/07 14:32:59,2026/01/07 14:32:59,22.340113,114.263324,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,True,1,part_b_pilot_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,2026-01-07 14:32:59,22.34011388888889,114.263325,"DJI_20260107143259_0005_T.JPG
DJI_20260107143259_0005_T.JPG
2026/01/07 14:32:59
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
11.0℃
环境温度
11.0℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:32:59
修改时间
2026/01/07 14:32:59
经纬度
22.340113, 114.263324
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,4,DJI_20260107143312_0006_T.JPG,DJI_20260107143312_0006,ok,10.6,10.6,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:33:12,2026/01/07 14:33:12,2026/01/07 14:33:12,22.339482,114.263315,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::sample_0006,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143312_0006_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143311_0006_V.JPG,2026-01-07 14:33:12,22.33948055555556,114.2633138888889,"DJI_20260107143312_0006_T.JPG
DJI_20260107143312_0006_T.JPG
2026/01/07 14:33:12
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
10.6℃
环境温度
10.6℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:33:12
修改时间
2026/01/07 14:33:12
经纬度
22.339482, 114.263315
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,5,DJI_20260107143320_0007_T.JPG,DJI_20260107143320_0007,ok,10.6,10.6,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:33:20,2026/01/07 14:33:20,2026/01/07 14:33:20,22.338782,114.263306,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,True,2,part_b_pilot_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,2026-01-07 14:33:20,22.33878333333333,114.2633055555556,"DJI_20260107143320_0007_T.JPG
DJI_20260107143320_0007_T.JPG
2026/01/07 14:33:20
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
10.6℃
环境温度
10.6℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:33:20
修改时间
2026/01/07 14:33:20
经纬度
22.338782, 114.263306
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,6,DJI_20260107143328_0008_T.JPG,DJI_20260107143328_0008,ok,10.5,10.5,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:33:28,2026/01/07 14:33:28,2026/01/07 14:33:28,22.338367,114.263299,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,True,3,part_b_pilot_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143328_0008_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143328_0008_V.JPG,2026-01-07 14:33:28,22.33836666666667,114.2633,"DJI_20260107143328_0008_T.JPG
DJI_20260107143328_0008_T.JPG
2026/01/07 14:33:28
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
10.5℃
环境温度
10.5℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:33:28
修改时间
2026/01/07 14:33:28
经纬度
22.338367, 114.263299
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,7,DJI_20260107143344_0009_T.JPG,DJI_20260107143344_0009,ok,9.9,9.9,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:33:44,2026/01/07 14:33:44,2026/01/07 14:33:44,22.337699,114.26329,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,True,4,part_b_pilot_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,2026-01-07 14:33:44,22.3377,114.2632888888889,"DJI_20260107143344_0009_T.JPG
DJI_20260107143344_0009_T.JPG
2026/01/07 14:33:44
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
9.9℃
环境温度
9.9℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:33:44
修改时间
2026/01/07 14:33:44
经纬度
22.337699, 114.263290
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,8,DJI_20260107143353_0010_T.JPG,DJI_20260107143353_0010,ok,9.8,9.8,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:33:53,2026/01/07 14:33:53,2026/01/07 14:33:53,22.337249,114.263281,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::sample_0010,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143353_0010_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143352_0010_V.JPG,2026-01-07 14:33:53,22.33725,114.2632805555556,"DJI_20260107143353_0010_T.JPG
DJI_20260107143353_0010_T.JPG
2026/01/07 14:33:53
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
9.8℃
环境温度
9.8℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:33:53
修改时间
2026/01/07 14:33:53
经纬度
22.337249, 114.263281
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,9,DJI_20260107143401_0011_T.JPG,DJI_20260107143401_0011,ok,9.9,9.9,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:34:01,2026/01/07 14:34:01,2026/01/07 14:34:01,22.336646,114.263273,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,True,5,part_b_pilot_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143401_0011_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143401_0011_V.JPG,2026-01-07 14:34:01,22.33664722222223,114.2632722222222,"DJI_20260107143401_0011_T.JPG
DJI_20260107143401_0011_T.JPG
2026/01/07 14:34:01
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
9.9℃
环境温度
9.9℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:34:01
修改时间
2026/01/07 14:34:01
经纬度
22.336646, 114.263273
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,10,DJI_20260107143409_0012_T.JPG,DJI_20260107143409_0012,ok,10.1,10.1,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:34:09,2026/01/07 14:34:09,2026/01/07 14:34:09,22.336194,114.263266,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143409_0012,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143409_0012_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143409_0012_V.JPG,2026-01-07 14:34:09,22.33619444444444,114.2632666666667,"DJI_20260107143409_0012_T.JPG
DJI_20260107143409_0012_T.JPG
2026/01/07 14:34:09
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
10.1℃
环境温度
10.1℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:34:09
修改时间
2026/01/07 14:34:09
经纬度
22.336194, 114.263266
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,11,DJI_20260107143416_0013_T.JPG,DJI_20260107143416_0013,ok,10.3,10.3,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:34:16,2026/01/07 14:34:16,2026/01/07 14:34:16,22.335658,114.263259,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143416_0013,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143416_0013_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143416_0013_V.JPG,2026-01-07 14:34:16,22.33565833333333,114.2632583333333,"DJI_20260107143416_0013_T.JPG
DJI_20260107143416_0013_T.JPG
2026/01/07 14:34:16
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
10.3℃
环境温度
10.3℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:34:16
修改时间
2026/01/07 14:34:16
经纬度
22.335658, 114.263259
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,12,DJI_20260107143418_0014_T.JPG,DJI_20260107143418_0014,ok,10.3,10.3,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:34:18,2026/01/07 14:34:18,2026/01/07 14:34:18,22.335641,114.263259,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143418_0014,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143418_0014_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143418_0014_V.JPG,2026-01-07 14:34:18,22.33564166666666,114.2632583333333,"DJI_20260107143418_0014_T.JPG
DJI_20260107143418_0014_T.JPG
2026/01/07 14:34:18
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
10.3℃
环境温度
10.3℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:34:18
修改时间
2026/01/07 14:34:18
经纬度
22.335641, 114.263259
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,13,DJI_20260107143426_0015_T.JPG,DJI_20260107143426_0015,ok,10.4,10.4,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:34:26,2026/01/07 14:34:26,2026/01/07 14:34:26,22.335066,114.263252,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143426_0015,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143426_0015_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143426_0015_V.JPG,2026-01-07 14:34:26,22.33506666666666,114.2632527777778,"DJI_20260107143426_0015_T.JPG
DJI_20260107143426_0015_T.JPG
2026/01/07 14:34:26
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
10.4℃
环境温度
10.4℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:34:26
修改时间
2026/01/07 14:34:26
经纬度
22.335066, 114.263252
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,14,DJI_20260107143435_0016_T.JPG,DJI_20260107143435_0016,ok,10.4,10.4,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:34:35,2026/01/07 14:34:35,2026/01/07 14:34:35,22.334392,114.263241,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143435_0016,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143435_0016_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143435_0016_V.JPG,2026-01-07 14:34:35,22.33439166666667,114.2632416666667,"DJI_20260107143435_0016_T.JPG
DJI_20260107143435_0016_T.JPG
2026/01/07 14:34:35
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
10.4℃
环境温度
10.4℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:34:35
修改时间
2026/01/07 14:34:35
经纬度
22.334392, 114.263241
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,15,DJI_20260107143443_0017_T.JPG,DJI_20260107143443_0017,ok,10.6,10.6,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:34:43,2026/01/07 14:34:43,2026/01/07 14:34:43,22.33387,114.263233,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143443_0017,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143443_0017_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143443_0017_V.JPG,2026-01-07 14:34:43,22.33386944444444,114.2632333333333,"DJI_20260107143443_0017_T.JPG
DJI_20260107143443_0017_T.JPG
2026/01/07 14:34:43
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
10.6℃
环境温度
10.6℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:34:43
修改时间
2026/01/07 14:34:43
经纬度
22.333870, 114.263233
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,16,DJI_20260107143452_0018_T.JPG,DJI_20260107143452_0018,ok,10.6,10.6,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:34:52,2026/01/07 14:34:52,2026/01/07 14:34:52,22.333216,114.263226,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143452_0018,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143452_0018_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143452_0018_V.JPG,2026-01-07 14:34:52,22.33321666666667,114.263225,"DJI_20260107143452_0018_T.JPG
DJI_20260107143452_0018_T.JPG
2026/01/07 14:34:52
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
10.6℃
环境温度
10.6℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:34:52
修改时间
2026/01/07 14:34:52
经纬度
22.333216, 114.263226
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,17,DJI_20260107143502_0019_T.JPG,DJI_20260107143502_0019,ok,10.8,10.8,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:35:02,2026/01/07 14:35:02,2026/01/07 14:35:02,22.333206,114.263916,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::sample_0019,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143502_0019_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143501_0019_V.JPG,2026-01-07 14:35:02,22.33320555555555,114.2639166666667,"DJI_20260107143502_0019_T.JPG
DJI_20260107143502_0019_T.JPG
2026/01/07 14:35:02
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
10.8℃
环境温度
10.8℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:35:02
修改时间
2026/01/07 14:35:02
经纬度
22.333206, 114.263916
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,18,DJI_20260107143503_0020_T.JPG,DJI_20260107143503_0020,ok,10.8,10.8,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:35:03,2026/01/07 14:35:03,2026/01/07 14:35:03,22.333205,114.263928,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143503_0020,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143503_0020_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143503_0020_V.JPG,2026-01-07 14:35:03,22.33320555555555,114.2639277777778,"DJI_20260107143503_0020_T.JPG
DJI_20260107143503_0020_T.JPG
2026/01/07 14:35:03
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
10.8℃
环境温度
10.8℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:35:03
修改时间
2026/01/07 14:35:03
经纬度
22.333205, 114.263928
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,19,DJI_20260107143513_0021_T.JPG,DJI_20260107143513_0021,ok,10.1,10.1,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:35:13,2026/01/07 14:35:13,2026/01/07 14:35:13,22.333937,114.263952,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143513_0021,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143513_0021_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143513_0021_V.JPG,2026-01-07 14:35:13,22.33393611111111,114.2639527777778,"DJI_20260107143513_0021_T.JPG
DJI_20260107143513_0021_T.JPG
2026/01/07 14:35:13
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
10.1℃
环境温度
10.1℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:35:13
修改时间
2026/01/07 14:35:13
经纬度
22.333937, 114.263952
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,20,DJI_20260107143524_0022_T.JPG,DJI_20260107143524_0022,ok,9.5,9.5,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:35:24,2026/01/07 14:35:24,2026/01/07 14:35:24,22.334567,114.263953,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::sample_0022,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143524_0022_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143523_0022_V.JPG,2026-01-07 14:35:24,22.33456666666666,114.2639527777778,"DJI_20260107143524_0022_T.JPG
DJI_20260107143524_0022_T.JPG
2026/01/07 14:35:24
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
9.5℃
环境温度
9.5℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:35:24
修改时间
2026/01/07 14:35:24
经纬度
22.334567, 114.263953
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,21,DJI_20260107143535_0023_T.JPG,DJI_20260107143535_0023,ok,8.8,8.8,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:35:35,2026/01/07 14:35:35,2026/01/07 14:35:35,22.335365,114.263959,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143535_0023,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143535_0023_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143535_0023_V.JPG,2026-01-07 14:35:35,22.33536666666667,114.2639583333333,"DJI_20260107143535_0023_T.JPG
DJI_20260107143535_0023_T.JPG
2026/01/07 14:35:35
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
8.8℃
环境温度
8.8℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:35:35
修改时间
2026/01/07 14:35:35
经纬度
22.335365, 114.263959
文本注释"
